#group,false,false,true,true,false,false,true,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string,string
#default,mean,,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,label,sensor_id
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-11T05:05:00Z,0.31681719422340393,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-12T06:09:10Z,0.29469385743141174,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-13T07:13:20Z,0.3060409128665924,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-14T08:17:30Z,0.30316126346588135,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-15T09:21:40Z,0.330549418926239,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-16T10:25:50Z,0.31336963176727295,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-17T11:30:00Z,0.3229053318500519,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-18T12:34:10Z,0.301165372133255,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-19T13:38:20Z,0.3299470841884613,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-20T14:42:30Z,0.3087167739868164,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-21T15:46:40Z,0.29593658447265625,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-22T16:50:50Z,0.32745161652565,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-23T17:55:00Z,0.301381915807724,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-24T18:59:10Z,0.31726518273353577,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-25T20:03:20Z,0.29833313822746277,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-26T21:07:30Z,0.316424161195755,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-27T22:11:40Z,0.2956962585449219,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-28T23:15:50Z,0.3182409703731537,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-30T00:20:00Z,0.30337001383304596,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-05-31T01:24:10Z,0.30962255597114563,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-01T02:28:20Z,0.4005274474620819,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-02T03:32:30Z,0.400103360414505,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-03T04:36:40Z,0.39494410157203674,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-04T05:40:50Z,0.43272924423217773,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-05T06:45:00Z,0.4045830965042114,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-06T07:49:10Z,0.3946077823638916,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-07T08:53:20Z,0.4109622836112976,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-08T09:57:30Z,0.4037896990776062,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-09T11:01:40Z,0.4064973294734955,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-10T12:05:50Z,0.4058886170387268,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-11T13:10:00Z,0.4058040976524353,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-12T14:14:10Z,0.4269770681858063,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-13T15:18:20Z,0.41907188296318054,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-14T16:22:30Z,0.4257447421550751,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-15T17:26:40Z,0.40374043583869934,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-16T18:30:50Z,0.4187941551208496,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-17T19:35:00Z,0.400194376707077,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-18T20:39:10Z,0.40994516015052795,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-19T21:43:20Z,0.41296735405921936,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-20T22:47:30Z,0.4238539934158325,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-21T23:51:40Z,0.39931803941726685,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-23T00:55:50Z,0.41877537965774536,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-24T02:00:00Z,0.39971303939819336,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-25T03:04:10Z,0.4243173897266388,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-26T04:08:20Z,0.4214297831058502,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-27T05:12:30Z,0.40106526017189026,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-28T06:16:40Z,0.42094677686691284,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-29T07:20:50Z,0.40051597356796265,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-06-30T08:25:00Z,0.4231007397174835,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-01T09:29:10Z,0.43192023038864136,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-02T10:33:20Z,0.41997793316841125,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-03T11:37:30Z,0.3937634825706482,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-04T12:41:40Z,0.39589154720306396,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-05T13:45:50Z,0.4119349420070648,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-06T14:50:00Z,0.3978544771671295,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-07T15:54:10Z,0.39970850944519043,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-08T16:58:20Z,0.39745402336120605,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-09T18:02:30Z,0.40881630778312683,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-10T19:06:40Z,0.41826626658439636,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-11T20:10:50Z,0.41105934977531433,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-12T21:15:00Z,0.4087525010108948,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-13T22:19:10Z,0.41222211718559265,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-14T23:23:20Z,0.42938271164894104,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-16T00:27:30Z,0.40344545245170593,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-17T01:31:40Z,0.4206238389015198,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-18T02:35:50Z,0.40608951449394226,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-19T03:40:00Z,0.4031306803226471,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-20T04:44:10Z,0.40679121017456055,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-21T05:48:20Z,0.4008084237575531,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-22T06:52:30Z,0.41514039039611816,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-23T07:56:40Z,0.4213918149471283,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-24T09:00:50Z,0.4169565439224243,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-25T10:05:00Z,0.4061906933784485,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-26T11:09:10Z,0.43215838074684143,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-27T12:13:20Z,0.42734870314598083,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-28T13:17:30Z,0.414933443069458,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-29T14:21:40Z,0.403912216424942,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-30T15:25:50Z,0.4038713276386261,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-07-31T16:30:00Z,0.39353808760643005,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-01T17:34:10Z,0.4318867027759552,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-02T18:38:20Z,0.41741707921028137,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-03T19:42:30Z,0.4048992097377777,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-04T20:46:40Z,0.4109695553779602,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-05T21:50:50Z,0.42978522181510925,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-06T22:55:00Z,0.4044824540615082,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-07T23:59:10Z,0.4343332052230835,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-09T01:03:20Z,0.4163632094860077,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-10T02:07:30Z,0.4301246404647827,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-11T03:11:40Z,0.40488719940185547,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-12T04:15:50Z,0.4152259826660156,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-13T05:20:00Z,0.4214732348918915,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-14T06:24:10Z,0.42058804631233215,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-15T07:28:20Z,0.4145856499671936,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-16T08:32:30Z,0.4019322991371155,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-17T09:36:40Z,0.3985061049461365,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-18T10:40:50Z,0.39994898438453674,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-19T11:45:00Z,0.43343034386634827,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-20T12:49:10Z,0.4062134325504303,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-21T13:53:20Z,0.4286952614784241,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-22T14:57:30Z,0.40232226252555847,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-23T16:01:40Z,0.42182591557502747,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-24T17:05:50Z,0.4256731867790222,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-25T18:10:00Z,0.4304669201374054,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-26T19:14:10Z,0.4177568852901459,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-27T20:18:20Z,0.42069724202156067,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-28T21:22:30Z,0.42385920882225037,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-29T22:26:40Z,0.4312044680118561,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-08-30T23:30:50Z,0.4173811674118042,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-01T00:35:00Z,0.3812835216522217,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-02T01:39:10Z,0.3268035054206848,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-03T02:43:20Z,0.31408488750457764,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-04T03:47:30Z,0.29795941710472107,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-05T04:51:40Z,0.32346272468566895,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-06T05:55:50Z,0.3307420313358307,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-07T07:00:00Z,0.3034598231315613,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-08T08:04:10Z,0.3064470887184143,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-09T09:08:20Z,0.33482301235198975,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-10T10:12:30Z,0.3153153359889984,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-11T11:16:40Z,0.32180529832839966,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-12T12:20:50Z,0.3156532943248749,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-13T13:25:00Z,0.32246240973472595,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-14T14:29:10Z,0.3210431933403015,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-15T15:33:20Z,0.3385687470436096,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-16T16:37:30Z,0.3128807842731476,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-17T17:41:40Z,0.3253730833530426,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-18T18:45:50Z,0.31708163022994995,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-19T19:50:00Z,0.3008787930011749,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-20T20:54:10Z,0.3173850476741791,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-21T21:58:20Z,0.30836814641952515,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-22T23:02:30Z,0.32409635186195374,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-24T00:06:40Z,0.313791424036026,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-25T01:10:50Z,0.33687785267829895,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-26T02:15:00Z,0.3279048204421997,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-27T03:19:10Z,0.30666863918304443,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-28T04:23:20Z,0.3049575388431549,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-29T05:27:30Z,0.3163248598575592,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-09-30T06:31:40Z,0.31525304913520813,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-01T07:35:50Z,0.31596091389656067,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-02T08:40:00Z,0.3334659934043884,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-03T09:44:10Z,0.31899958848953247,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-04T10:48:20Z,0.2990674078464508,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-05T11:52:30Z,0.3272753059864044,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-06T12:56:40Z,0.31388893723487854,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-07T14:00:50Z,0.3306777775287628,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-08T15:05:00Z,0.29645422101020813,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-09T16:09:10Z,0.3044389486312866,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-10T17:13:20Z,0.3270956873893738,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-11T18:17:30Z,0.30445361137390137,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-12T19:21:40Z,0.3056386113166809,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-13T20:25:50Z,0.31311237812042236,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-14T21:30:00Z,0.30401355028152466,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-15T22:34:10Z,0.316134512424469,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-16T23:38:20Z,0.32816997170448303,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-18T00:42:30Z,0.325554683804512,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-19T01:46:40Z,0.3153567910194397,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-20T02:50:50Z,0.3213624358177185,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-21T03:55:00Z,0.31913313269615173,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-22T04:59:10Z,0.30238279700279236,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-23T06:03:20Z,0.32977956533432007,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-24T07:07:30Z,0.31893324851989746,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-25T08:11:40Z,0.3280155658721924,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-26T09:15:50Z,0.3009352385997772,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-27T10:20:00Z,0.31993624567985535,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-28T11:24:10Z,0.3286563456058502,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-29T12:28:20Z,0.33323216438293457,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-30T13:32:30Z,0.32867419719696045,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-10-31T14:36:40Z,0.3167558014392853,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-11-01T15:40:50Z,0.2941855192184448,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-11-02T16:45:00Z,0.31564944982528687,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-11-03T17:49:10Z,0.3189516067504883,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-11-04T18:53:20Z,0.3002302348613739,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-11-05T19:57:30Z,0.3025476634502411,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-11-06T21:01:40Z,0.30190005898475647,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-11-07T22:05:50Z,0.31745558977127075,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-11-08T23:10:00Z,0.30906105041503906,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-11-10T00:14:10Z,0.3131130039691925,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-11-11T01:18:20Z,0.2954271733760834,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-11-12T02:22:30Z,0.3178705871105194,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-11-13T03:26:40Z,0.330958753824234,max,sensor,Athens energy consumption meter,2
,,1,2020-12-25T15:35:52Z,2022-01-05T16:35:52Z,2021-11-14T04:30:50Z,0.305759996175766,max,sensor,Athens energy consumption meter,2
